time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
10.940000,-300.012083,-1100.186653,-300.012770,5.718336,-17.309189,1.171875,0.000011,2.386475,1.156860,2.118530
10.942000,-300.012021,-1100.186191,-300.012770,2.606050,13.875961,0.000000,0.000278,2.386475,0.680786,1.694824
10.944000,-300.012000,-1100.186257,-300.012770,0.884947,-2.002716,0.000000,0.000519,2.014160,1.328247,1.627031
10.946000,-300.012000,-1100.186481,-300.012740,0.131112,-6.723404,0.878906,0.000651,2.014160,0.909302,2.491392
10.948000,-300.012000,-1100.185957,-300.012750,0.000000,15.735626,-0.292969,0.000727,1.464844,1.123535,1.321963
10.950000,-300.012000,-1100.186563,-300.012711,0.000000,-18.167496,1.171875,0.000708,1.464844,1.266357,2.618503
10.952000,-300.012000,-1100.185981,-300.012730,0.000000,17.452240,-0.585938,0.000730,1.574707,0.899780,1.737195
10.954000,-300.012000,-1100.186286,-300.012721,0.000000,-9.155273,0.292969,0.000721,1.574707,1.485352,2.127004
10.956000,-300.012000,-1100.186267,-300.012701,0.000000,0.572205,0.585938,0.000701,2.331543,0.966431,2.533762
10.958000,-300.012000,-1100.185914,-300.012730,0.000000,10.585785,-0.878906,0.000730,2.331543,1.371094,1.635505
10.960000,-300.012000,-1100.186448,-300.012682,0.000000,-16.021729,1.464844,0.000682,2.990723,1.294922,2.923572
10.962000,-300.012000,-1100.185804,-300.012691,0.000000,19.311905,-0.292969,0.000691,2.990723,1.114014,1.796514
10.964000,-300.012000,-1100.186276,-300.012662,0.000000,-14.162064,0.878906,0.000662,2.947998,1.585327,2.593081
10.966000,-300.012000,-1100.186024,-300.012633,0.000000,7.581711,0.878906,0.000633,2.947998,1.056885,2.516814
10.968000,-300.012000,-1100.185885,-300.012623,0.000000,4.148483,0.292969,0.000623,2.362061,1.575806,2.008367
10.970000,-300.012000,-1100.186248,-300.012555,0.000000,-10.871887,2.050781,0.000555,2.362061,1.299683,3.067632
10.972000,-300.012000,-1100.185652,-300.012564,0.000000,17.881393,-0.292969,0.000564,1.965332,1.323486,1.915151
10.974000,-300.012000,-1100.186181,-300.012525,0.000000,-15.878677,1.171875,0.000525,1.965332,1.618652,2.948994
10.976000,-300.012000,-1100.185766,-300.012525,0.000000,12.445450,0.000000,0.000525,2.301025,1.171143,2.465969
10.978000,-300.012000,-1100.185833,-300.012516,0.000000,-2.002716,0.292969,0.000516,2.301025,1.699585,2.381228
10.980000,-300.012000,-1100.186000,-300.012486,0.000000,-5.006790,0.878906,0.000486,2.990723,1.313965,3.076106
10.982000,-300.012000,-1100.185533,-300.012477,0.000000,14.019012,0.292969,0.000477,2.990723,1.504395,2.084634
10.984000,-300.012000,-1100.186028,-300.012408,0.000000,-14.877319,2.050781,0.000408,3.344727,1.604370,3.152373
10.986000,-300.012000,-1100.185537,-300.012398,0.000000,14.734268,0.292969,0.000398,3.344727,1.294922,2.415124
10.988000,-300.012000,-1100.185766,-300.012359,0.000000,-6.866455,1.171875,0.000359,3.051758,1.751953,2.686296
10.990000,-300.012000,-1100.185747,-300.012350,0.000000,0.572205,0.292969,0.000350,3.051758,1.328247,3.008313
10.992000,-300.012000,-1100.185442,-300.012340,0.000000,9.155273,0.292969,0.000340,2.490234,1.623413,2.254116
10.994000,-300.012000,-1100.185862,-300.012291,0.000000,-12.588501,1.464844,0.000291,2.490234,1.571045,3.245588
10.996000,-300.012000,-1100.185361,-300.012291,0.000000,15.020370,0.000000,0.000291,2.355957,1.394897,2.372754
10.998000,-300.012000,-1100.185695,-300.012242,0.000000,-10.013580,1.464844,0.000242,2.355957,1.756714,2.898149
11.000000,-300.012000,-1100.185537,-300.012213,0.000000,4.720688,0.878906,0.000213,2.789307,1.337769,2.898149
11.002000,-300.012000,-1100.185380,-300.012203,0.000000,4.720688,0.292969,0.000203,2.789307,1.704346,2.406650
11.004000,-300.012000,-1100.185699,-300.012154,0.000000,-9.584427,1.464844,0.000154,3.283691,1.523438,3.245588
11.006000,-300.012000,-1100.185227,-300.012164,0.000000,14.162064,-0.292969,0.000164,3.283691,1.475830,2.338857
11.008000,-300.012000,-1100.185623,-300.012125,0.000000,-11.873245,1.171875,0.000125,3.320313,1.728149,3.042209
11.010000,-300.012000,-1100.185351,-300.012115,0.000000,8.153915,0.292969,0.000115,3.320313,1.347290,2.762563
11.012000,-300.012000,-1100.185342,-300.012096,0.000000,0.286102,0.585938,0.000096,2.856445,1.742432,2.533762
11.014000,-300.012000,-1100.185552,-300.012066,0.000000,-6.294250,0.878906,0.000066,2.856445,1.466309,3.186269
11.016000,-300.012000,-1100.185132,-300.012057,0.000000,12.588501,0.292969,0.000057,2.416992,1.532959,2.304961
11.018000,-300.012000,-1100.185556,-300.012018,0.000000,-12.731552,1.171875,0.000018,2.416992,1.680542,3.126951
11.020000,-300.012000,-1100.185194,-300.012027,0.000000,10.871887,-0.292969,0.000027,2.526855,1.352051,2.610029
11.022000,-300.012000,-1100.185323,-300.012018,0.000000,-3.862381,0.292969,0.000018,2.526855,1.747192,2.643926
11.024000,-300.012000,-1100.185413,-300.011988,0.000000,-2.717972,0.878906,-0.000012,3.015137,1.404419,3.084580
11.026000,-300.012000,-1100.185075,-300.011979,0.000000,10.156631,0.292969,-0.000021,3.015137,1.580566,2.271064
11.028000,-300.012000,-1100.185499,-300.011959,0.000000,-12.731552,0.585938,-0.000041,3.326416,1.609131,3.160847
11.030000,-300.012000,-1100.185070,-300.011979,0.000000,12.874603,-0.585938,-0.000021,3.326416,1.356812,2.440547
11.032000,-300.012000,-1100.185328,-300.011959,0.000000,-7.724762,0.585938,-0.000041,3.076172,1.732910,2.737141
11.034000,-300.012000,-1100.185294,-300.011930,0.000000,1.001358,0.878906,-0.000070,3.076172,1.333008,2.932046
11.036000,-300.012000,-1100.185056,-300.011920,0.000000,7.152557,0.292969,-0.000080,2.514648,1.618652,2.262590
11.038000,-300.012000,-1100.185447,-300.011871,0.000000,-11.730194,1.464844,-0.000129,2.514648,1.518677,3.152373
11.040000,-300.012000,-1100.184979,-300.011881,0.000000,14.019012,-0.292969,-0.000119,2.270508,1.371094,2.262590
11.042000,-300.012000,-1100.185347,-300.011861,0.000000,-11.014938,0.585938,-0.000139,2.270508,1.685303,2.821882
11.044000,-300.012000,-1100.185170,-300.011852,0.000000,5.292892,0.292969,-0.000148,2.600098,1.261597,2.720193
11.046000,-300.012000,-1100.185070,-300.011852,0.000000,3.004074,0.000000,-0.000148,2.600098,1.628174,2.262590
11.048000,-300.012000,-1100.185390,-300.011832,0.000000,-9.584427,0.585938,-0.000168,3.082275,1.404419,3.076106
11.050000,-300.012000,-1100.184922,-300.011842,0.000000,14.019012,-0.292969,-0.000158,3.082275,1.380615,2.093108
11.052000,-300.012000,-1100.185375,-300.011822,0.000000,-13.589859,0.585938,-0.000178,3.149414,1.613892,2.881201
11.054000,-300.012000,-1100.185056,-300.011803,0.000000,9.584427,0.585938,-0.000197,3.149414,1.199707,2.465969
11.056000,-300.012000,-1100.185127,-300.011803,0.000000,-2.145767,0.000000,-0.000197,2.661133,1.628174,2.313435
11.058000,-300.012000,-1100.185323,-300.011783,0.000000,-5.865097,0.585938,-0.000217,2.661133,1.280640,2.940520
11.060000,-300.012000,-1100.184898,-300.011783,0.000000,12.731552,0.000000,-0.000217,2.099609,1.409180,1.949048
11.062000,-300.012000,-1100.185404,-300.011744,0.000000,-15.163422,1.171875,-0.000256,2.099609,1.509155,2.923572
11.064000,-300.012000,-1100.184965,-300.011764,0.000000,13.160706,-0.585938,-0.000236,2.093506,1.161621,2.203271
11.066000,-300.012000,-1100.185199,-300.011764,0.000000,-7.009506,0.000000,-0.000236,2.093506,1.604370,2.381228
11.068000,-300.012000,-1100.185242,-300.011754,0.000000,-1.287460,0.292969,-0.000246,2.600098,1.156860,2.728667
11.070000,-300.012000,-1100.184927,-300.011783,0.000000,9.441376,-0.878906,-0.000217,2.600098,1.432983,1.864307
11.072000,-300.012000,-1100.185423,-300.011754,0.000000,-14.877319,0.878906,-0.000246,3.021240,1.380615,2.906623
11.074000,-300.012000,-1100.184894,-300.011773,0.000000,15.878677,-0.585938,-0.000227,3.021240,1.147339,1.915151
11.076000,-300.012000,-1100.185299,-300.011754,0.000000,-12.159348,0.585938,-0.000246,2.819824,1.547241,2.474443
11.078000,-300.012000,-1100.185151,-300.011754,0.000000,4.434586,0.000000,-0.000246,2.819824,1.047363,2.457495
11.080000,-300.012000,-1100.185003,-300.011773,0.000000,4.434586,-0.585938,-0.000227,2.166748,1.456787,1.847358
11.082000,-300.012000,-1100.185418,-300.011725,0.000000,-12.445450,1.464844,-0.000275,2.166748,1.233032,2.830356
11.084000,-300.012000,-1100.184865,-300.011744,0.000000,16.593933,-0.585938,-0.000256,1.721191,1.166382,1.686350
11.086000,-300.012000,-1100.185394,-300.011725,0.000000,-15.878677,0.585938,-0.000275,1.721191,1.461548,2.576133
11.088000,-300.012000,-1100.185061,-300.011715,0.000000,10.013580,0.292969,-0.000285,1.959229,0.971191,2.152427
11.090000,-300.012000,-1100.185113,-300.011734,0.000000,-1.573563,-0.585938,-0.000266,1.959229,1.466309,1.898203
11.092000,-300.012000,-1100.185380,-300.011715,0.000000,-8.010864,0.585938,-0.000285,2.581787,1.075928,2.669348
11.094000,-300.012000,-1100.184884,-300.011744,0.000000,14.877319,-0.878906,-0.000256,2.581787,1.199707,1.516868
11.096000,-300.012000,-1100.185480,-300.011715,0.000000,-17.881393,0.878906,-0.000285,2.844238,1.337769,2.635452
11.098000,-300.012000,-1100.184979,-300.011734,0.000000,15.020370,-0.585938,-0.000266,2.844238,0.923584,1.813462
11.100000,-300.012000,-1100.185251,-300.011734,0.000000,-8.153915,0.000000,-0.000266,2.392578,1.442505,2.008367
11.102000,-300.012000,-1100.185313,-300.011725,0.000000,-1.859665,0.292969,-0.000275,2.392578,0.933105,2.432073
11.104000,-300.012000,-1100.184956,-300.011744,0.000000,10.728836,-0.585938,-0.000256,1.678467,1.247314,1.440601
11.106000,-300.012000,-1100.185523,-300.011686,0.000000,-17.023087,1.757812,-0.000314,1.678467,1.190186,2.635452
11.108000,-300.012000,-1100.184927,-300.011725,0.000000,17.881393,-1.171875,-0.000275,1.428223,0.928345,1.508394
11.110000,-300.012000,-1100.185390,-300.011715,0.000000,-13.875961,0.292969,-0.000285,1.428223,1.385376,2.143953
11.112000,-300.012000,-1100.185227,-300.011734,0.000000,4.863739,-0.585938,-0.000266,1.904297,0.818848,2.118530
11.114000,-300.012000,-1100.185075,-300.011764,0.000000,4.577637,-0.878906,-0.000236,1.904297,1.290161,1.457549
11.116000,-300.012000,-1100.185528,-300.011734,0.000000,-13.589859,0.878906,-0.000266,2.520752,1.023560,2.542236
11.118000,-300.012000,-1100.184927,-300.011764,0.000000,18.024445,-0.878906,-0.000236,2.520752,0.966431,1.279592
11.120000,-300.012000,-1100.185518,-300.011734,0.000000,-17.738342,0.878906,-0.000266,2.563477,1.285400,2.271064
11.122000,-300.012000,-1100.185137,-300.011744,0.000000,11.444092,-0.292969,-0.000256,2.563477,0.752197,1.779565
11.124000,-300.012000,-1100.185218,-300.011734,0.000000,-2.431870,0.292969,-0.000266,1.928711,1.299683,1.550764
11.126000,-300.012000,-1100.185485,-300.011715,0.000000,-8.010864,0.585938,-0.000285,1.928711,0.861694,2.355806
11.128000,-300.012000,-1100.184970,-300.011764,0.000000,15.449524,-1.464844,-0.000236,1.275635,1.023560,1.135532
11.130000,-300.012000,-1100.185604,-300.011744,0.000000,-19.025803,0.585938,-0.000256,1.275635,1.152100,2.347331
11.132000,-300.012000,-1100.185070,-300.011764,0.000000,16.021729,-0.585938,-0.000236,1.269531,0.728394,1.449075
11.134000,-300.012000,-1100.185380,-300.011754,0.000000,-9.298325,0.292969,-0.000246,1.269531,1.275879,1.711772
11.136000,-300.012000,-1100.185413,-300.011744,0.000000,-1.001358,0.292969,-0.000256,1.892090,0.728394,2.101582
11.138000,-300.012000,-1100.185065,-300.011773,0.000000,10.442734,-0.878906,-0.000227,1.892090,1.080688,1.101636
11.140000,-300.012000,-1100.185647,-300.011734,0.000000,-17.452240,1.171875,-0.000266,2.423096,0.999756,2.338857
11.142000,-300.012000,-1100.185027,-300.011773,0.000000,18.596649,-1.171875,-0.000227,2.423096,0.747437,1.160955
11.144000,-300.012000,-1100.185523,-300.011754,0.000000,-14.877319,0.585938,-0.000246,2.215576,1.213989,1.864307
11.146000,-300.012000,-1100.185328,-300.011754,0.000000,5.865097,0.000000,-0.000246,2.215576,0.628418,1.788040
11.148000,-300.012000,-1100.185194,-300.011783,0.000000,4.005432,-0.878906,-0.000217,1.477051,1.128296,1.160955
11.150000,-300.012000,-1100.185647,-300.011754,0.000000,-13.589859,0.878906,-0.000246,1.477051,0.837891,2.254116
11.152000,-300.012000,-1100.185032,-300.011783,0.000000,18.453598,-0.878906,-0.000217,0.976563,0.804565,0.949102
11.154000,-300.012000,-1100.185647,-300.011764,0.000000,-18.453598,0.585938,-0.000236,0.976563,1.118774,1.999893
11.156000,-300.012000,-1100.185242,-300.011773,0.000000,12.159348,-0.292969,-0.000227,1.214600,0.580811,1.457549
11.158000,-300.011989,-1100.185347,-300.011783,0.251207,-3.147125,-0.292969,-0.000220,1.214600,1.147339,1.279592
11.160000,-300.011917,-1100.185599,-300.011773,1.781664,-7.581711,0.292969,-0.000247,1.916504,0.685547,2.076160
11.162000,-300.011739,-1100.185089,-300.011822,4.657520,15.306473,-1.464844,-0.000229,1.916504,0.875977,0.847412
11.164000,-300.011500,-1100.185733,-300.011783,6.787914,-19.311905,1.171875,-0.000265,2.307129,1.004517,2.143953
11.166000,-300.011261,-1100.185137,-300.011803,7.181250,17.881393,-0.585938,-0.000155,2.307129,0.628418,1.288066
11.168000,-300.011083,-1100.185423,-300.011793,5.718336,-8.583069,0.292969,0.000034,2.111816,1.261597,1.728721
11.170000,-300.011021,-1100.185394,-300.011764,2.606050,0.858307,0.878906,0.000272,2.111816,0.771240,2.220220
11.172000,-300.011000,-1100.185013,-300.011773,0.884947,11.444092,-0.292969,0.000523,1.605225,1.213989,1.355859
11.174000,-300.011000,-1100.185566,-300.011725,0.131112,-16.593933,1.464844,0.000635,1.605225,1.156860,2.669348
11.176000,-300.011000,-1100.184922,-300.011754,0.000000,19.311905,-0.878906,0.000731,1.446533,0.952148,1.525342
11.178000,-300.011000,-1100.185404,-300.011725,0.000000,-14.448166,0.878906,0.000722,1.446533,1.442505,2.330383
11.180000,-300.011000,-1100.185161,-300.011705,0.000000,7.295609,0.585938,0.000705,2.050781,0.904541,2.279539
11.182000,-300.011000,-1100.185018,-300.011715,0.000000,4.291534,-0.292969,0.000715,2.050781,1.442505,1.754143
11.184000,-300.011000,-1100.185418,-300.011686,0.000000,-12.016296,0.878906,0.000686,2.838135,1.175903,2.872727
11.186000,-300.011000,-1100.184793,-300.011715,0.000000,18.739700,-0.878906,0.000715,2.838135,1.194946,1.652454
11.188000,-300.011000,-1100.185370,-300.011676,0.000000,-17.309189,1.171875,0.000676,3.057861,1.518677,2.771038
11.190000,-300.011000,-1100.184932,-300.011686,0.000000,13.160706,-0.292969,0.000686,3.057861,1.037842,2.262590
11.192000,-300.011000,-1100.185018,-300.011666,0.000000,-2.574921,0.585938,0.000666,2.587891,1.623413,2.186323
11.194000,-300.011000,-1100.185204,-300.011627,0.000000,-5.578995,1.171875,0.000627,2.587891,1.199707,2.957468
11.196000,-300.011000,-1100.184693,-300.011627,0.000000,15.306473,0.000000,0.000627,2.038574,1.423462,1.872781
11.198000,-300.011000,-1100.185256,-300.011559,0.000000,-16.880035,2.050781,0.000559,2.038574,1.532959,3.093054
11.200000,-300.011000,-1100.184698,-300.011568,0.000000,16.736984,-0.292969,0.000568,2.117920,1.199707,2.245642
11.202000,-300.011000,-1100.184975,-300.011549,0.000000,-8.296967,0.585938,0.000549,2.117920,1.728149,2.610029
11.204000,-300.011000,-1100.184937,-300.011520,0.000000,1.144409,0.878906,0.000520,2.789307,1.242554,2.932046
11.206000,-300.011000,-1100.184612,-300.011520,0.000000,9.727478,0.000000,0.000520,2.789307,1.604370,2.135478
11.208000,-300.011000,-1100.185065,-300.011461,0.000000,-13.589859,1.757812,0.000461,3.338623,1.523438,3.245588
11.210000,-300.011000,-1100.184498,-300.011471,0.000000,17.023087,-0.292969,0.000471,3.338623,1.361572,2.262590
11.212000,-300.011000,-1100.184889,-300.011432,0.000000,-11.730194,1.171875,0.000432,3.259277,1.756714,2.923572
11.214000,-300.011000,-1100.184679,-300.011402,0.000000,6.294250,0.878906,0.000402,3.259277,1.299683,2.864253
11.216000,-300.011000,-1100.184536,-300.011373,0.000000,4.291534,0.878906,0.000373,2.703857,1.723389,2.389702
11.218000,-300.011000,-1100.184851,-300.011314,0.000000,-9.441376,1.757812,0.000314,2.703857,1.499634,3.271011
11.220000,-300.011000,-1100.184340,-300.011305,0.000000,15.306473,0.292969,0.000305,2.362061,1.490112,2.296487
11.222000,-300.011000,-1100.184774,-300.011275,0.000000,-13.017654,0.878906,0.000275,2.362061,1.742432,3.110002
11.224000,-300.011000,-1100.184450,-300.011266,0.000000,9.727478,0.292969,0.000266,2.636719,1.347290,2.754089
11.226000,-300.011000,-1100.184474,-300.011246,0.000000,-0.715256,0.585938,0.000246,2.636719,1.780518,2.584607
11.228000,-300.011000,-1100.184660,-300.011217,0.000000,-5.578995,0.878906,0.000217,3.204346,1.471069,3.237114
11.230000,-300.011000,-1100.184231,-300.011207,0.000000,12.874603,0.292969,0.000207,3.204346,1.580566,2.338857
11.232000,-300.011000,-1100.184669,-300.011158,0.000000,-13.160706,1.464844,0.000158,3.436279,1.704346,3.220166
11.234000,-300.011000,-1100.184274,-300.011139,0.000000,11.873245,0.585938,0.000139,3.436279,1.390137,2.643926
11.236000,-300.011000,-1100.184426,-300.011119,0.000000,-4.577637,0.585938,0.000119,3.100586,1.794800,2.754089
11.238000,-300.011000,-1100.184474,-300.011100,0.000000,-1.430511,0.585938,0.000100,3.100586,1.432983,3.135425
11.240000,-300.011000,-1100.184159,-300.011090,0.000000,9.441376,0.292969,0.000090,2.575684,1.647217,2.372754
11.242000,-300.011000,-1100.184569,-300.011051,0.000000,-12.302399,1.171875,0.000051,2.575684,1.647217,3.271011
11.244000,-300.011000,-1100.184126,-300.011061,0.000000,13.303757,-0.292969,0.000061,2.484131,1.428223,2.516814
11.246000,-300.011000,-1100.184398,-300.011051,0.000000,-8.153915,0.292969,0.000051,2.484131,1.785278,2.881201
11.248000,-300.011000,-1100.184326,-300.011021,0.000000,2.145767,0.878906,0.000021,2.911377,1.390137,3.008313
11.250000,-300.011000,-1100.184116,-300.011021,0.000000,6.294250,0.000000,0.000021,2.911377,1.690063,2.406650
11.252000,-300.011000,-1100.184484,-300.010982,0.000000,-11.014938,1.171875,-0.000018,3.350830,1.575806,3.271011
11.254000,-300.011000,-1100.184021,-300.010982,0.000000,13.875961,0.000000,-0.000018,3.350830,1.452026,2.398176
11.256000,-300.011000,-1100.184383,-300.010953,0.000000,-10.871887,0.878906,-0.000047,3.277588,1.751953,2.974416
11.258000,-300.011000,-1100.184183,-300.010934,0.000000,6.008148,0.585938,-0.000066,3.277588,1.347290,2.830356
11.260000,-300.011000,-1100.184107,-300.010924,0.000000,2.288818,0.292969,-0.000076,2.752686,1.713867,2.440547
11.262000,-300.011000,-1100.184393,-300.010895,0.000000,-8.583069,0.878906,-0.000105,2.752686,1.485352,3.194744
11.264000,-300.011000,-1100.183945,-300.010885,0.000000,13.446808,0.292969,-0.000115,2.343750,1.480591,2.262590
11.266000,-300.011000,-1100.184379,-300.010865,0.000000,-13.017654,0.585938,-0.000135,2.343750,1.680542,3.033735
11.268000,-300.011000,-1100.184059,-300.010846,0.000000,9.584427,0.585938,-0.000154,2.508545,1.304443,2.618503
11.270000,-300.011000,-1100.184126,-300.010846,0.000000,-2.002716,0.000000,-0.000154,2.508545,1.709106,2.482917
11.272000,-300.011000,-1100.184307,-300.010846,0.000000,-5.435944,0.000000,-0.000154,3.015137,1.375854,3.067632
11.274000,-300.011000,-1100.183911,-300.010855,0.000000,11.873245,-0.292969,-0.000145,3.015137,1.499634,2.152427
11.276000,-300.011000,-1100.184379,-300.010816,0.000000,-14.019012,1.171875,-0.000184,3.259277,1.590088,3.059158
11.278000,-300.011000,-1100.183959,-300.010826,0.000000,12.588501,-0.292969,-0.000174,3.259277,1.266357,2.372754
11.280000,-300.011000,-1100.184183,-300.010807,0.000000,-6.723404,0.585938,-0.000193,2.899170,1.685303,2.559185
11.282000,-300.011000,-1100.184216,-300.010787,0.000000,-1.001358,0.585938,-0.000213,2.899170,1.266357,2.881201
11.284000,-300.011000,-1100.183911,-300.010807,0.000000,9.155273,-0.585938,-0.000193,2.294922,1.523438,2.059211
11.286000,-300.011000,-1100.184383,-300.010768,0.000000,-14.162064,1.171875,-0.000232,2.294922,1.475830,3.059158
11.288000,-300.011000,-1100.183878,-300.010797,0.000000,15.163422,-0.878906,-0.000203,2.087402,1.252075,2.127004
11.290000,-300.011000,-1100.184250,-300.010797,0.000000,-11.157990,0.000000,-0.000203,2.087402,1.637695,2.626977
11.292000,-300.011000,-1100.184126,-300.010777,0.000000,3.719330,0.585938,-0.000223,2.490234,1.166382,2.643926
11.294000,-300.011000,-1100.183964,-300.010787,0.000000,4.863739,-0.292969,-0.000213,2.490234,1.542480,2.033789
11.296000,-300.011000,-1100.184369,-300.010748,0.000000,-12.159348,1.171875,-0.000252,3.021240,1.342529,2.991365
11.298000,-300.011000,-1100.183835,-300.010768,0.000000,16.021729,-0.585938,-0.000232,3.021240,1.261597,1.898203
11.300000,-300.011000,-1100.184331,-300.010738,0.000000,-14.877319,0.878906,-0.000262,3.015137,1.556763,2.711719
11.302000,-300.011000,-1100.184026,-300.010729,0.000000,9.155273,0.292969,-0.000271,3.015137,1.080688,2.355806
11.304000,-300.011000,-1100.184045,-300.010738,0.000000,-0.572205,-0.292969,-0.000262,2.416992,1.547241,2.059211
11.306000,-300.011000,-1100.184326,-300.010719,0.000000,-8.440018,0.585938,-0.000281,2.416992,1.194946,2.847305
11.308000,-300.011000,-1100.183835,-300.010758,0.000000,14.734268,-1.171875,-0.000242,1.837158,1.285400,1.720247
11.310000,-300.011000,-1100.184402,-300.010738,0.000000,-17.023087,0.585938,-0.000262,1.837158,1.447266,2.771038
11.312000,-300.011000,-1100.183940,-300.010729,0.000000,13.875961,0.292969,-0.000271,1.879883,1.028320,2.033789
11.314000,-300.011000,-1100.184164,-300.010729,0.000000,-6.723404,0.000000,-0.000271,1.879883,1.532959,2.143953
11.316000,-300.011000,-1100.184264,-300.010699,0.000000,-3.004074,0.878906,-0.000301,2.484131,1.052124,2.626977
11.318000,-300.011000,-1100.183883,-300.010729,0.000000,11.444092,-0.878906,-0.000271,2.484131,1.323486,1.610083
11.320000,-300.011000,-1100.184450,-300.010689,0.000000,-17.023087,1.171875,-0.000311,2.911377,1.304443,2.779512
11.322000,-300.011000,-1100.183878,-300.010719,0.000000,17.166138,-0.878906,-0.000281,2.911377,1.009277,1.728721
11.324000,-300.011000,-1100.184298,-300.010729,0.000000,-12.588501,-0.292969,-0.000271,2.630615,1.480591,2.262590
11.326000,-300.011000,-1100.184183,-300.010729,0.000000,3.433228,0.000000,-0.000271,2.630615,0.928345,2.338857
11.328000,-300.011000,-1100.183983,-300.010748,0.000000,6.008148,-0.585938,-0.000252,1.904297,1.356812,1.593135
11.330000,-300.011000,-1100.184464,-300.010719,0.000000,-14.448166,0.878906,-0.000281,1.904297,1.142578,2.711719
11.332000,-300.011000,-1100.183864,-300.010748,0.000000,18.024445,-0.878906,-0.000252,1.464844,1.033081,1.482971
11.334000,-300.011000,-1100.184422,-300.010729,0.000000,-16.736984,0.585938,-0.000271,1.464844,1.390137,2.372754
11.336000,-300.011000,-1100.184097,-300.010729,0.000000,9.727478,0.000000,-0.000271,1.782227,0.842651,2.008367
11.338000,-300.011000,-1100.184112,-300.010738,0.000000,-0.429153,-0.292969,-0.000262,1.782227,1.375854,1.669402
11.340000,-300.011000,-1100.184436,-300.010709,0.000000,-9.727478,0.878906,-0.000291,2.453613,0.980713,2.550710
11.342000,-300.011000,-1100.183887,-300.010748,0.000000,16.450882,-1.171875,-0.000252,2.453613,1.080688,1.305015
11.344000,-300.011000,-1100.184517,-300.010738,0.000000,-18.882751,0.292969,-0.000262,2.685547,1.266357,2.465969
11.346000,-300.011000,-1100.184016,-300.010748,0.000000,15.020370,-0.292969,-0.000252,2.685547,0.804565,1.669402
11.348000,-300.011000,-1100.184269,-300.010738,0.000000,-7.581711,0.292969,-0.000262,2.185059,1.361572,1.796514
11.350000,-300.011000,-1100.184369,-300.010719,0.000000,-3.004074,0.585938,-0.000281,2.185059,0.837891,2.313435
11.352000,-300.011000,-1100.183969,-300.010748,0.000000,12.016296,-0.878906,-0.000252,1.446533,1.137817,1.228748
11.354000,-300.011000,-1100.184574,-300.010709,0.000000,-18.167496,1.171875,-0.000291,1.446533,1.114014,2.482917
11.356000,-300.011000,-1100.183964,-300.010738,0.000000,18.310547,-0.878906,-0.000262,1.239014,0.809326,1.355859
11.358000,-300.011000,-1100.184417,-300.010719,0.000000,-13.589859,0.585938,-0.000281,1.239014,1.304443,1.949048
11.360000,-300.011000,-1100.184283,-300.010738,0.000000,4.005432,-0.585938,-0.000262,1.763916,0.718872,1.999893
11.362000,-300.011000,-1100.184088,-300.010758,0.000000,5.865097,-0.585938,-0.000242,1.763916,1.185425,1.254170
11.364000,-300.011000,-1100.184588,-300.010729,0.000000,-15.020370,0.878906,-0.000271,2.398682,0.947388,2.415124
11.366000,-300.011000,-1100.183959,-300.010768,0.000000,18.882751,-1.171875,-0.000232,2.398682,0.852173,1.110110
11.368000,-300.011000,-1100.184550,-300.010748,0.000000,-17.738342,0.585938,-0.000252,2.392578,1.213989,2.084634
11.370000,-300.011000,-1100.184197,-300.010768,0.000000,10.585785,-0.585938,-0.000232,2.392578,0.647461,1.660928
11.372000,-300.011000,-1100.184240,-300.010777,0.000000,-1.287460,-0.292969,-0.000223,1.721191,1.209229,1.355859
11.374000,-300.011000,-1100.184555,-300.010748,0.000000,-9.441376,0.878906,-0.000252,1.721191,0.790283,2.245642
11.376000,-300.011000,-1100.184002,-300.010787,0.000000,16.593933,-1.171875,-0.000213,1.074219,0.914063,0.966050
11.378000,-300.011000,-1100.184655,-300.010758,0.000000,-19.598007,0.878906,-0.000242,1.074219,1.090210,2.186323
11.380000,-300.011000,-1100.184126,-300.010777,0.000000,15.878677,-0.585938,-0.000223,1.129150,0.628418,1.330437
11.382000,-300.011000,-1100.184402,-300.010777,0.000000,-8.296967,0.000000,-0.000223,1.129150,1.199707,1.508394
11.384000,-300.011000,-1100.184488,-300.010777,0.000000,-2.574921,0.000000,-0.000223,1.800537,0.656982,2.016841
11.386000,-300.010989,-1100.184088,-300.010807,0.251207,12.016296,-0.878906,-0.000196,1.800537,0.985474,0.923679
11.388000,-300.010917,-1100.184712,-300.010758,1.781664,-18.739700,1.464844,-0.000263,2.301025,0.947388,2.220220
11.390000,-300.010739,-1100.184083,-300.010797,4.657520,18.882751,-1.171875,-0.000254,2.301025,0.652222,1.059265
11.392000,-300.010500,-1100.184546,-300.010787,6.787914,-13.875961,0.292969,-0.000261,2.087402,1.166382,1.728721
11.394000,-300.010261,-1100.184364,-300.010787,7.181250,5.435944,0.000000,-0.000171,2.087402,0.609375,1.855832
11.396000,-300.010083,-1100.184126,-300.010787,5.718336,7.152557,0.000000,0.000028,1.544189,1.171143,1.245696
11.398000,-300.010021,-1100.184579,-300.010729,2.606050,-13.589859,1.757812,0.000237,1.544189,0.990234,2.559185
11.400000,-300.010000,-1100.183902,-300.010768,0.884947,20.313263,-1.171875,0.000517,1.342773,0.975952,1.355859
